method,cost_weight,stretch_opt_weight,stretch_avg_weight,length_weight,dist_thresh,adjusted_rand_index_mean,adjusted_rand_index_std,adjusted_rand_index_min,adjusted_rand_index_max,adjusted_mutual_info_mean,adjusted_mutual_info_std,adjusted_mutual_info_min,adjusted_mutual_info_max,homogeneity_mean,homogeneity_std,homogeneity_min,homogeneity_max,completeness_mean,completeness_std,completeness_min,completeness_max,v_measure_mean,v_measure_std,v_measure_min,v_measure_max,v_measure_perfect_count,pairwise_f1_mean,pairwise_f1_std,pairwise_f1_min,pairwise_f1_max,n_pieces_succeeded
ward,0.0,0.7,0.0,0.3,0.5,0.17156753246753248,0.2623844608765841,-0.1159,1.0,0.19860259740259745,0.2646644987080254,-0.1243,1.0,0.7375,0.3117591086370723,0.0604,1.0,0.32650389610389613,0.30630312650950153,0.0,1.0,0.3420350649350649,0.27481562261412285,0.0,1.0,4,0.4445298701298701,0.29311322623431657,0.0,1.0,77
ward,0.3,0.7,0.0,1.0,0.5,0.42456493506493503,0.41034318793825914,-0.5,1.0,0.42679740259740256,0.40903952908843644,-0.5,1.0,0.7374558441558442,0.34122981306296885,0.0,1.0,0.49678311688311694,0.3830671347361457,0.0,1.0,0.48996753246753244,0.38007629666097525,0.0,1.0,17,0.7727246753246754,0.20786901229920066,0.0,1.0,77
weighted,0.3,0.7,1.0,0.0,0.7,0.3846350649350649,0.41504437276977135,-0.2376,1.0,0.38641948051948055,0.4139040547078831,-0.2955,1.0,0.737148051948052,0.3617983978378336,0.0435,1.0,0.5114103896103896,0.40150966625954126,0.0,1.0,0.4620922077922078,0.38705502939948644,0.0,1.0,18,0.6902480519480519,0.29727573785021016,0.0,1.0,77
complete,2.0,0.3,0.0,0.3,0.7,0.43304935064935063,0.42887035689011993,-0.5,1.0,0.4355467532467533,0.4249624327428312,-0.5,1.0,0.7371259740259741,0.33502526882896666,0.0435,1.0,0.5440233766233766,0.40610088053071147,0.0,1.0,0.5002649350649351,0.39050553208454314,0.0,1.0,22,0.778161038961039,0.22916480949440923,0.0,1.0,77
weighted,0.0,1.0,0.7,0.7,0.5,0.30263896103896104,0.35683995545161806,-0.2376,1.0,0.31117792207792205,0.35737724025212864,-0.2955,1.0,0.7370883116883117,0.36020777192377806,0.0476,1.0,0.4315857142857143,0.352976715583295,0.0,1.0,0.41608961038961034,0.34157443963817596,0.0,1.0,8,0.6218311688311687,0.2975027251909408,0.0,1.0,77
average,0.0,0.7,1.0,0.7,0.5,0.38362467532467537,0.4136223571401736,-0.2376,1.0,0.38447402597402597,0.41237901819809564,-0.2955,1.0,0.7369402597402597,0.3624099494992328,0.0229,1.0,0.506187012987013,0.3966526906176165,0.0,1.0,0.4612493506493507,0.38571876155958357,0.0,1.0,17,0.6894727272727272,0.30620870042707365,0.0,1.0,77
ward,2.0,1.0,0.0,1.0,0.7,0.43320000000000003,0.4396430175234708,-0.5,1.0,0.42734545454545453,0.4377528231406972,-0.5,1.0,0.736887012987013,0.34269983433715595,0.0342,1.0,0.504861038961039,0.40766878717959143,0.0,1.0,0.4882142857142857,0.40132189648848365,0.0,1.0,23,0.7918766233766233,0.2188652066325589,0.0,1.0,77
ward,2.0,0.7,0.0,1.0,0.7,0.4315805194805195,0.44107214300474146,-0.5,1.0,0.42775454545454544,0.4392879183481052,-0.5,1.0,0.7366285714285714,0.344560807540214,0.0342,1.0,0.500261038961039,0.4054417402239238,0.0,1.0,0.48806103896103903,0.40394708640106264,0.0,1.0,24,0.7955493506493506,0.21457082844985306,0.0,1.0,77
complete,1.0,0.3,0.7,0.3,0.7,0.44445454545454544,0.43497060284171124,-0.5,1.0,0.44152337662337654,0.4349032186399677,-0.5,1.0,0.7366233766233766,0.33975605301072953,0.0435,1.0,0.5540727272727273,0.41580235709443647,0.0,1.0,0.5020597402597403,0.39698329522895753,0.0,1.0,23,0.7812389610389611,0.23081103597140515,0.0,1.0,77
complete,2.0,1.0,0.3,0.3,0.7,0.3848324675324675,0.40585070969045867,-0.5,1.0,0.38773376623376626,0.4034322678021644,-0.5,1.0,0.7365298701298701,0.33780442203934186,0.0435,1.0,0.49175974025974034,0.3830770273699975,0.0,1.0,0.4640493506493507,0.3715319037264382,0.0,1.0,16,0.7331818181818183,0.238749715565084,0.0,1.0,77
weighted,0.3,0.7,0.7,1.0,0.5,0.4279753246753246,0.4243922506103774,-0.5,1.0,0.4267896103896104,0.42545418316192185,-0.5,1.0,0.7360974025974025,0.35036167990592265,0.0012,1.0,0.5432155844155845,0.4103638639014004,0.0,1.0,0.4887532467532468,0.3899505901382877,0.0,1.0,20,0.7749116883116884,0.23365232578320902,0.0,1.0,77
weighted,0.3,1.0,0.7,1.0,0.5,0.3837792207792208,0.40670515767876575,-0.2162,1.0,0.383574025974026,0.405035846546559,-0.197,1.0,0.7357818181818182,0.3601974443138107,0.0378,1.0,0.5010961038961039,0.39046611188459734,0.0,1.0,0.45998961038961034,0.38045798258865937,0.0,1.0,16,0.7172311688311688,0.26629304005990867,0.0,1.0,77
weighted,1.0,0.3,0.3,1.0,0.5,0.4520454545454546,0.43298431078785027,-0.5,1.0,0.449,0.4334073112011349,-0.5,1.0,0.7357363636363637,0.34467413404212094,0.0012,1.0,0.5535025974025973,0.4105227487801142,0.0,1.0,0.5070246753246754,0.3986980581830322,0.0,1.0,23,0.8151402597402597,0.20711906122327434,0.0,1.0,77
complete,3.0,0.3,1.0,0.7,0.7,0.44457012987012984,0.42877185652970645,-0.5,1.0,0.4455597402597403,0.425598549107642,-0.5,1.0,0.7356220779220779,0.3352453567953255,0.0435,1.0,0.5555701298701299,0.41009075462615985,0.0,1.0,0.5043311688311688,0.39358239100475956,0.0,1.0,23,0.7939883116883116,0.22206289911213145,0.0,1.0,77
complete,3.0,0.7,0.7,0.7,0.7,0.44457012987012984,0.42877185652970645,-0.5,1.0,0.4455597402597403,0.425598549107642,-0.5,1.0,0.7356220779220779,0.3352453567953255,0.0435,1.0,0.5555701298701299,0.41009075462615985,0.0,1.0,0.5043311688311688,0.39358239100475956,0.0,1.0,23,0.7921922077922078,0.22132763148500464,0.0,1.0,77
average,0.3,1.0,0.3,0.7,0.5,0.34713116883116885,0.37938049647606564,-0.2162,1.0,0.353274025974026,0.37626355380604243,-0.197,1.0,0.7354246753246754,0.3634507294912912,0.0378,1.0,0.47713246753246746,0.36345081999666606,0.0,1.0,0.4475012987012987,0.3593404345747794,0.0,1.0,10,0.6795935064935065,0.27954467957718726,0.0,1.0,77
complete,2.0,0.7,0.0,0.3,0.7,0.39814415584415586,0.4102450431789016,-0.5,1.0,0.40134415584415584,0.4064357413128122,-0.5,1.0,0.7350077922077922,0.3378195475287484,0.0435,1.0,0.5040792207792208,0.38765569585556586,0.0,1.0,0.4739987012987014,0.3749391993978045,0.0,1.0,17,0.754048051948052,0.2262789099620371,0.0,1.0,77
ward,1.0,0.3,0.7,0.7,0.7,0.4326051948051948,0.44658201262364794,-0.5,1.0,0.4257675324675325,0.44558966635688624,-0.5,1.0,0.7345259740259741,0.3498779759096715,0.0342,1.0,0.5066337662337663,0.412702001106106,0.0,1.0,0.485874025974026,0.4075038762950358,0.0,1.0,24,0.790112987012987,0.22256752913698502,0.0,1.0,77
complete,1.0,0.0,0.3,1.0,0.5,0.4569415584415584,0.443577361545304,-0.5,1.0,0.45097012987012985,0.4417514292129358,-0.5,1.0,0.7341662337662338,0.34192036576106305,0.0342,1.0,0.5438623376623377,0.41392490944550603,0.0,1.0,0.5092961038961039,0.40349100070157456,0.0,1.0,24,0.8129051948051947,0.2110521237373672,0.0,1.0,77
ward,0.0,1.0,0.0,0.7,0.5,0.26034285714285715,0.33396330400660124,-0.5,1.0,0.2784363636363636,0.3374935516109673,-0.5,1.0,0.7341103896103895,0.3362244054216572,0.0404,1.0,0.38224935064935067,0.3365273303284889,0.0,1.0,0.3905363636363636,0.3170681588854116,0.0,1.0,7,0.5897103896103896,0.270129554576489,0.0,1.0,77
complete,0.3,0.0,1.0,1.0,0.5,0.4511467532467532,0.43544310185946344,-0.5,1.0,0.44749740259740267,0.43431771600386276,-0.5,1.0,0.7340376623376623,0.33967889651462374,0.0435,1.0,0.5516194805194805,0.4144881929416589,0.0,1.0,0.5056805194805195,0.39885018768694586,0.0,1.0,23,0.7950844155844157,0.22452465578601227,0.0,1.0,77
ward,1.0,0.0,1.0,0.7,0.7,0.43824285714285705,0.45475128136545706,-0.5,1.0,0.43040129870129873,0.45187729356526846,-0.5,1.0,0.7340077922077922,0.348083302377214,0.0342,1.0,0.5056883116883117,0.41757643424265684,0.0,1.0,0.49154415584415584,0.411982292676315,0.0,1.0,25,0.7863779220779221,0.22844600465981646,0.0,1.0,77
ward,0.3,0.0,0.7,1.0,0.5,0.43975714285714285,0.4481534351201813,-0.5,1.0,0.43732207792207795,0.4460129805994605,-0.5,1.0,0.7338389610389611,0.34636781746511025,0.0404,1.0,0.5147896103896105,0.41470288490580687,0.0,1.0,0.49663636363636365,0.4073096664602642,0.0,1.0,25,0.7779701298701299,0.22775286108225284,0.0,1.0,77
ward,0.3,1.0,0.3,0.3,0.7,0.3214805194805195,0.3674950251589989,-0.5,1.0,0.33354285714285714,0.37317178886864044,-0.5,1.0,0.733744155844156,0.3350708482917259,0.0404,1.0,0.424074025974026,0.3551794503103362,0.0,1.0,0.42365454545454545,0.3403569743839641,0.0,1.0,9,0.6490818181818181,0.2633159500287655,0.0,1.0,77
ward,2.0,0.0,0.3,1.0,0.7,0.4607220779220779,0.4403744474060112,-0.1682,1.0,0.4545467532467533,0.4364121638716924,-0.1463,1.0,0.7336961038961038,0.3519550323408023,0.0,1.0,0.5291974025974027,0.4189182519435449,0.0,1.0,0.4991025974025973,0.4157707447633198,0.0,1.0,26,0.8188376623376623,0.1869407261006943,0.2857,1.0,77
complete,0.3,1.0,0.3,0.0,0.7,0.255848051948052,0.33003404531598507,-0.1273,1.0,0.272887012987013,0.33226706843502024,-0.1243,1.0,0.7336909090909091,0.3481644693382183,0.0412,1.0,0.38926753246753254,0.3311411710730419,0.0,1.0,0.3889636363636364,0.31970834229377154,0.0,1.0,7,0.5653844155844157,0.2936478025882676,0.0,1.0,77
weighted,0.3,0.3,1.0,0.0,0.7,0.3937103896103896,0.42522723507613847,-0.2376,1.0,0.39398831168831167,0.4237445800056475,-0.2955,1.0,0.7335259740259741,0.3625094293095519,0.0229,1.0,0.5212454545454546,0.41086235049072994,0.0,1.0,0.4669506493506494,0.39392781876338995,0.0,1.0,20,0.6991233766233766,0.3008714731403384,0.0,1.0,77
weighted,0.0,1.0,1.0,1.0,0.5,0.3787220779220779,0.40803063693967456,-0.2162,1.0,0.379274025974026,0.40579359842185186,-0.197,1.0,0.7334506493506494,0.3654259082873439,0.0378,1.0,0.4987909090909091,0.39169746382138937,0.0,1.0,0.45582467532467535,0.3822383298672437,0.0,1.0,16,0.700590909090909,0.28515131329839066,0.0,1.0,77
weighted,0.0,0.3,0.3,0.3,0.5,0.3787220779220779,0.40803063693967456,-0.2162,1.0,0.379274025974026,0.40579359842185186,-0.197,1.0,0.7334506493506494,0.3654259082873439,0.0378,1.0,0.4987909090909091,0.39169746382138937,0.0,1.0,0.45582467532467535,0.3822383298672437,0.0,1.0,16,0.700590909090909,0.28515131329839066,0.0,1.0,77
weighted,0.0,0.7,0.7,0.7,0.5,0.3787220779220779,0.40803063693967456,-0.2162,1.0,0.379274025974026,0.40579359842185186,-0.197,1.0,0.7334506493506494,0.3654259082873439,0.0378,1.0,0.4987909090909091,0.39169746382138937,0.0,1.0,0.45582467532467535,0.3822383298672437,0.0,1.0,16,0.700590909090909,0.28515131329839066,0.0,1.0,77
complete,1.0,0.0,0.7,0.3,0.7,0.44969090909090903,0.43320522180955956,-0.5,1.0,0.44801428571428575,0.4317239966418799,-0.5,1.0,0.7333818181818181,0.338109841034665,0.0435,1.0,0.5583012987012986,0.41413329916686586,0.0,1.0,0.5062389610389609,0.39772874726893376,0.0,1.0,24,0.7969012987012988,0.21686324824615125,0.0,1.0,77
weighted,3.0,0.0,0.7,0.3,0.7,0.44368051948051945,0.4296235667430604,-0.5,1.0,0.4426636363636364,0.4285757618120172,-0.5,1.0,0.7331298701298702,0.34104139371146497,0.0435,1.0,0.5584805194805195,0.411083255712274,0.0,1.0,0.504051948051948,0.3941762512400508,0.0,1.0,23,0.7961805194805194,0.22192777638726902,0.0,1.0,77
weighted,3.0,0.3,0.3,0.3,0.7,0.44091948051948054,0.4326130363626355,-0.5,1.0,0.44155194805194803,0.42968252327490974,-0.5,1.0,0.7328662337662338,0.3400325101380022,0.0435,1.0,0.5581259740259741,0.41117155783772374,0.0,1.0,0.5037792207792208,0.3938642426600136,0.0,1.0,23,0.7950467532467532,0.22686803394731692,0.0,1.0,77
complete,0.0,1.0,0.0,0.3,0.5,0.15904025974025973,0.2552247170071133,-0.1159,1.0,0.17914025974025977,0.25994379025750747,-0.1086,1.0,0.7324740259740261,0.3367624020422204,0.0604,1.0,0.3160207792207792,0.29627224727147317,0.0,1.0,0.32895194805194805,0.2753332448923637,0.0,1.0,4,0.4299779220779222,0.29948197119527403,0.0,1.0,77
ward,0.3,1.0,0.0,0.0,0.7,0.1906077922077922,0.2812002649895455,-0.1159,1.0,0.21706623376623374,0.2854204101814605,-0.1243,1.0,0.7323740259740259,0.31631952257853296,0.0924,1.0,0.33872077922077926,0.31665814265305686,0.0,1.0,0.353238961038961,0.28679203296177724,0.0,1.0,5,0.4679883116883117,0.2937362722844953,0.0,1.0,77
average,1.0,0.3,0.0,0.0,0.7,0.3996935064935065,0.40806910108036315,-0.0825,1.0,0.4017142857142857,0.40701635651561113,-0.0773,1.0,0.7316051948051948,0.3532126925901449,0.0435,1.0,0.5290935064935065,0.39708630823990976,0.0,1.0,0.47715844155844156,0.38255760362470614,0.0,1.0,18,0.7574844155844155,0.24896358627235737,0.0,1.0,77
weighted,2.0,0.3,1.0,0.3,0.7,0.44447532467532463,0.4325219403355717,-0.5,1.0,0.442387012987013,0.43195190639899617,-0.5,1.0,0.7315337662337663,0.34795248690813485,0.0435,1.0,0.5604844155844156,0.4148355963088488,0.0,1.0,0.5022636363636364,0.3959929085384622,0.0,1.0,23,0.7965818181818182,0.22044807306069775,0.0,1.0,77
ward,1.0,0.0,0.7,0.7,0.7,0.44039999999999996,0.45269193618940146,-0.5,1.0,0.4349064935064935,0.4476849084239513,-0.5,1.0,0.7313844155844155,0.34881199009272984,0.0342,1.0,0.5070987012987013,0.41661176062279187,0.0,1.0,0.49214025974025977,0.41146935890077924,0.0,1.0,25,0.800081818181818,0.21616464668075652,0.0,1.0,77
average,0.3,0.0,1.0,0.0,0.7,0.4018545454545454,0.42451377214300023,-0.0833,1.0,0.4024597402597403,0.4230975363462545,-0.1243,1.0,0.7312298701298702,0.36205756988767707,0.0229,1.0,0.5323415584415584,0.41204059450453323,0.0,1.0,0.4725051948051949,0.3958535626843557,0.0,1.0,21,0.7235649350649351,0.2904489108421847,0.0,1.0,77
average,0.3,0.0,0.7,0.0,0.7,0.4018545454545454,0.42451377214300023,-0.0833,1.0,0.4024597402597403,0.4230975363462545,-0.1243,1.0,0.7312298701298702,0.36205756988767707,0.0229,1.0,0.5323415584415584,0.41204059450453323,0.0,1.0,0.4725051948051949,0.3958535626843557,0.0,1.0,21,0.7295870129870129,0.28375532095275297,0.0,1.0,77
weighted,0.3,0.3,1.0,1.0,0.5,0.4349688311688311,0.4315376813872404,-0.5,1.0,0.43411818181818174,0.4301798710860415,-0.5,1.0,0.7309779220779221,0.34645809687347284,0.0435,1.0,0.5552922077922078,0.4105789003903817,0.0,1.0,0.4947974025974026,0.392614192826543,0.0,1.0,22,0.7855116883116884,0.23446195270444367,0.0,1.0,77
ward,2.0,0.3,0.0,1.0,0.7,0.44508311688311686,0.43293821982182723,-0.1607,1.0,0.44164155844155845,0.42993155430810037,-0.2273,1.0,0.7308389610389611,0.35504171847637966,0.0,1.0,0.5136220779220779,0.40933592676570274,0.0,1.0,0.4888025974025974,0.40902586587438755,0.0,1.0,24,0.8169922077922078,0.18252334827784147,0.35,1.0,77
ward,0.3,0.7,1.0,0.7,0.7,0.4489116883116883,0.4408130560485521,-0.5,1.0,0.44405194805194803,0.4399653786882066,-0.5,1.0,0.7302779220779221,0.35132518943757013,0.0404,1.0,0.5349896103896103,0.4146891179755995,0.0,1.0,0.49969870129870125,0.4026841337286024,0.0,1.0,24,0.7754012987012986,0.23214098576305014,0.0,1.0,77
average,3.0,1.0,0.0,0.0,0.7,0.3980064935064935,0.40799054494317527,-0.0825,1.0,0.3998948051948052,0.40762633764496276,-0.0773,1.0,0.7301792207792208,0.35438753764904224,0.0435,1.0,0.5273584415584416,0.39791096222309774,0.0,1.0,0.4755103896103896,0.38296184258887855,0.0,1.0,18,0.7563948051948052,0.24911142549204027,0.0,1.0,77
complete,0.3,1.0,0.3,1.0,0.5,0.35261428571428577,0.37410284880528516,-0.5,1.0,0.35757532467532466,0.3794509109314574,-0.5,1.0,0.7293571428571428,0.34821340800422185,0.0012,1.0,0.4575506493506494,0.36401945489017395,0.0,1.0,0.43941688311688315,0.3523231225763835,0.0,1.0,10,0.7009116883116883,0.24309722760898686,0.0,1.0,77
average,2.0,0.7,0.0,0.0,0.7,0.3977012987012987,0.4064175181869287,-0.0825,1.0,0.39791298701298705,0.40621094620695597,-0.0773,1.0,0.7291896103896105,0.3563101879288974,0.0012,1.0,0.5240285714285714,0.3967216600430456,0.0,1.0,0.4732272727272727,0.3823996106734568,0.0,1.0,17,0.7570077922077922,0.24797412085660506,0.0,1.0,77
weighted,2.0,0.0,1.0,0.3,0.7,0.44271558441558445,0.4352219493679879,-0.5,1.0,0.44119350649350647,0.43336431431172706,-0.5,1.0,0.729035064935065,0.3449821759996642,0.0435,1.0,0.559461038961039,0.4155672581117345,0.0,1.0,0.5016155844155844,0.39646177689198087,0.0,1.0,23,0.7985051948051949,0.22395303246938802,0.0,1.0,77
complete,3.0,1.0,0.3,0.7,0.7,0.4360909090909091,0.41994196326963795,-0.5,1.0,0.4373519480519481,0.4171999410449304,-0.5,1.0,0.7288285714285714,0.33402087299936495,0.0435,1.0,0.5520376623376624,0.40719722718641094,0.0,1.0,0.49758571428571435,0.3861124234755367,0.0,1.0,21,0.7925584415584416,0.21835591840860363,0.0,1.0,77
average,2.0,0.7,1.0,0.0,0.7,0.40328701298701297,0.41428795379844957,-0.0825,1.0,0.40511688311688315,0.41311244511919865,-0.1003,1.0,0.728812987012987,0.3582010740376515,0.0435,1.0,0.5379116883116883,0.40972408231591306,0.0,1.0,0.47493246753246754,0.3891671181240473,0.0,1.0,19,0.7469038961038961,0.2617765411897863,0.0,1.0,77
weighted,3.0,0.0,0.3,0.3,0.7,0.4354168831168831,0.4269589208630858,-0.5,1.0,0.4364051948051948,0.425594941838444,-0.5,1.0,0.7286441558441558,0.33852569374124125,0.0435,1.0,0.5566974025974026,0.41312506297196633,0.0,1.0,0.4995,0.39100277974233605,0.0,1.0,22,0.7925077922077922,0.22563028474437327,0.0,1.0,77
average,3.0,1.0,0.3,0.0,0.7,0.3927857142857143,0.4102096495076208,-0.0825,1.0,0.39655324675324677,0.408650764937818,-0.0773,1.0,0.7283493506493507,0.35707327692923335,0.0435,1.0,0.5264948051948052,0.39859532774192086,0.0,1.0,0.4722246753246753,0.3839922067512228,0.0,1.0,18,0.7496467532467532,0.2565877767252043,0.0,1.0,77
ward,1.0,0.7,0.3,0.7,0.7,0.42487012987012984,0.44219679055292543,-0.5,1.0,0.4195116883116884,0.4428009816428853,-0.5,1.0,0.7282961038961039,0.3503861155708376,0.0342,1.0,0.5012584415584416,0.4123224681646822,0.0,1.0,0.4812779220779221,0.4044658358498382,0.0,1.0,24,0.7869935064935065,0.22228354090043861,0.0,1.0,77
average,2.0,0.7,0.3,0.0,0.7,0.39287922077922083,0.40980673694577796,-0.0825,1.0,0.39712857142857144,0.4079590518849193,-0.0773,1.0,0.7278363636363637,0.3572623507299846,0.0435,1.0,0.5266935064935064,0.39936247778069117,0.0,1.0,0.4713480519480519,0.3843298521107588,0.0,1.0,18,0.7482207792207791,0.2552150477679266,0.0,1.0,77
average,1.0,0.7,0.3,0.0,0.7,0.399312987012987,0.41543855793095696,-0.2376,1.0,0.40059870129870134,0.41632610142241394,-0.2955,1.0,0.7274025974025975,0.36596562217868245,0.0012,1.0,0.527109090909091,0.3974422304445414,0.0,1.0,0.4763753246753247,0.38851987335081195,0.0,1.0,18,0.7356623376623376,0.2656867514202573,0.0,1.0,77
weighted,0.3,0.7,0.3,0.7,0.5,0.38209480519480515,0.39650275867306606,-0.2162,1.0,0.38234025974025976,0.39725905684991397,-0.197,1.0,0.7272922077922078,0.3614335676654637,0.0378,1.0,0.49755324675324675,0.382676123812568,0.0,1.0,0.45749350649350645,0.3755561535952898,0.0,1.0,14,0.739812987012987,0.2403441441424053,0.0,1.0,77
ward,1.0,1.0,1.0,1.0,0.7,0.41998961038961036,0.4409523959300727,-0.5,1.0,0.41601688311688306,0.4415957537329365,-0.5,1.0,0.727235064935065,0.35073185405060514,0.0342,1.0,0.49783246753246757,0.4128167039059605,0.0,1.0,0.4788935064935065,0.4026802748137387,0.0,1.0,23,0.7734311688311688,0.2316220422521902,0.0,1.0,77
ward,0.3,0.3,0.3,0.3,0.7,0.41998961038961036,0.4409523959300727,-0.5,1.0,0.41601688311688306,0.4415957537329365,-0.5,1.0,0.727235064935065,0.35073185405060514,0.0342,1.0,0.49783246753246757,0.4128167039059605,0.0,1.0,0.4788935064935065,0.4026802748137387,0.0,1.0,23,0.7734311688311688,0.2316220422521902,0.0,1.0,77
average,0.0,1.0,0.7,0.7,0.5,0.3201285714285715,0.38180315042856827,-0.2162,1.0,0.32696623376623374,0.3805390696566729,-0.197,1.0,0.7270805194805193,0.3754794860251411,0.0229,1.0,0.4555129870129869,0.36943875556992095,0.0,1.0,0.425051948051948,0.3648832781206193,0.0,1.0,12,0.6487025974025974,0.30011715416986706,0.0,1.0,77
weighted,3.0,0.3,0.0,0.3,0.7,0.42849740259740254,0.42422201396923126,-0.5,1.0,0.4283896103896104,0.4235006700754955,-0.5,1.0,0.7270012987012986,0.34138773838612196,0.0435,1.0,0.5487571428571428,0.4091411262025345,0.0,1.0,0.49431428571428576,0.38894023301897357,0.0,1.0,21,0.7867142857142857,0.2267090272632998,0.0,1.0,77
weighted,2.0,0.0,0.7,0.3,0.7,0.4439311688311688,0.43425278300545694,-0.5,1.0,0.4419298701298701,0.4327974356169483,-0.5,1.0,0.7269831168831169,0.3451707183118165,0.0435,1.0,0.559648051948052,0.41556827673208546,0.0,1.0,0.5016896103896104,0.39603402372019003,0.0,1.0,23,0.8020090909090909,0.21960932915025014,0.0,1.0,77
complete,2.0,1.0,1.0,0.7,0.7,0.44283506493506497,0.4344912504211429,-0.5,1.0,0.44102077922077926,0.4346474664457444,-0.5,1.0,0.7268454545454546,0.34852151046751706,0.0012,1.0,0.5548454545454545,0.4157467968640473,0.0,1.0,0.4987727272727273,0.40015997665750636,0.0,1.0,23,0.7939311688311689,0.2205410703334611,0.0,1.0,77
average,2.0,1.0,0.7,0.0,0.7,0.3888714285714286,0.4072198129595248,-0.0825,1.0,0.39199220779220784,0.40710007058676495,-0.1003,1.0,0.726809090909091,0.361871515256063,0.0412,1.0,0.522738961038961,0.4001874032285582,0.0,1.0,0.46562337662337666,0.38537123100628534,0.0,1.0,17,0.7386571428571428,0.25814158373686014,0.0,1.0,77
complete,2.0,1.0,0.0,0.3,0.7,0.3711155844155844,0.40483226960109386,-0.5,1.0,0.37596753246753245,0.40171534841682555,-0.5,1.0,0.7267883116883117,0.3491745988939259,0.0435,1.0,0.4836285714285714,0.377386028845914,0.0,1.0,0.45252467532467533,0.37126346305759467,0.0,1.0,15,0.7316896103896103,0.23314227504152163,0.0,1.0,77
average,2.0,1.0,1.0,0.0,0.7,0.38863246753246755,0.40743532207349437,-0.0825,1.0,0.3917766233766234,0.4073002931550416,-0.1003,1.0,0.7265038961038961,0.3624590475538602,0.0177,1.0,0.5219480519480519,0.4004466031529354,0.0,1.0,0.4650857142857144,0.38594416079332494,0.0,1.0,17,0.7367532467532467,0.2601332428735323,0.0,1.0,77
average,2.0,0.7,0.7,0.0,0.7,0.3984441558441559,0.4153446759842279,-0.0825,1.0,0.4005727272727273,0.4135743626145636,-0.1003,1.0,0.7263636363636364,0.35984886254161086,0.0435,1.0,0.5348259740259741,0.4069334051272602,0.0,1.0,0.4725571428571429,0.3884920462267498,0.0,1.0,19,0.7470025974025973,0.26198584970909966,0.0,1.0,77
weighted,2.0,0.7,1.0,0.3,0.7,0.4252727272727273,0.43797306287219645,-0.5,1.0,0.4240779220779221,0.4375074641659009,-0.5,1.0,0.7262649350649351,0.3572523669697868,0.0435,1.0,0.5466623376623377,0.41323651447232573,0.0,1.0,0.4874376623376624,0.4004109275721764,0.0,1.0,23,0.7771896103896104,0.23584906222369478,0.0,1.0,77
weighted,1.0,1.0,0.3,0.0,0.7,0.338,0.38588439861039864,-0.2935,1.0,0.34234805194805196,0.3862389824799074,-0.2965,1.0,0.7262051948051949,0.3619690999569761,0.0435,1.0,0.45977662337662334,0.3657439587329329,0.0,1.0,0.43191038961038963,0.35876740632352316,0.0,1.0,11,0.6845532467532467,0.26608284794397796,0.0,1.0,77
average,3.0,1.0,0.7,0.0,0.7,0.39397792207792204,0.4148452775647327,-0.0825,1.0,0.39839740259740264,0.41219924194276314,-0.0773,1.0,0.726161038961039,0.3593691493367572,0.0435,1.0,0.5300571428571429,0.4031290133567894,0.0,1.0,0.4717077922077923,0.3877394019639807,0.0,1.0,19,0.7471844155844156,0.2559821011726452,0.0,1.0,77
average,3.0,1.0,1.0,0.0,0.7,0.3986311688311688,0.41514356936407926,-0.0825,1.0,0.40132597402597403,0.4127133543173076,-0.0773,1.0,0.7254740259740261,0.3597046286119077,0.0435,1.0,0.5349246753246754,0.40688705735508024,0.0,1.0,0.4724883116883117,0.3884911200823822,0.0,1.0,19,0.7483701298701299,0.2583323747829956,0.0,1.0,77
weighted,1.0,0.7,0.0,0.0,0.7,0.3489103896103896,0.386252508951433,-0.2935,1.0,0.3514688311688312,0.3858497528258593,-0.2965,1.0,0.725387012987013,0.35779942373283,0.0435,1.0,0.46471688311688303,0.3652185989782499,0.0,1.0,0.4389233766233766,0.3627827910465262,0.0,1.0,12,0.7081948051948052,0.24939543257885824,0.0,1.0,77
weighted,0.3,0.0,0.7,0.7,0.5,0.4544233766233766,0.4354433617265457,-0.5,1.0,0.44701558441558453,0.43865979364687707,-0.5,1.0,0.7253831168831169,0.35323441810014033,0.0012,1.0,0.5601363636363637,0.4146842024584431,0.0,1.0,0.5027337662337663,0.40249980869895907,0.0,1.0,24,0.8151246753246754,0.20792496720819975,0.0,1.0,77
average,0.0,0.0,0.7,0.0,0.7,0.3959649350649351,0.43226820971948277,-0.2376,1.0,0.39569350649350654,0.43099529220849536,-0.2955,1.0,0.7250636363636364,0.3718926513555107,0.0,1.0,0.5395285714285716,0.41990964577185513,0.0,1.0,0.4652090909090909,0.40192590490566604,0.0,1.0,22,0.7075428571428571,0.31397903703230384,0.0,1.0,77
average,0.0,0.0,1.0,0.0,0.7,0.3959649350649351,0.43226820971948277,-0.2376,1.0,0.39569350649350654,0.43099529220849536,-0.2955,1.0,0.7250636363636364,0.3718926513555107,0.0,1.0,0.5395285714285716,0.41990964577185513,0.0,1.0,0.4652090909090909,0.40192590490566604,0.0,1.0,22,0.7075428571428571,0.31397903703230384,0.0,1.0,77
